RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,IDSHPT,SPECINST,TEXTTRX,ORDRNBR,CUSTPO,INVCDESC,DATEINVC,FISCYR,FISCPER,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,AMTDUE,IDSHIPNBR
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,IDDIST,TEXTDESC,AMTEXTN,TAXSTTS1,AMTTAX1,IDACCTREV
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE
5,AI0125025,161,39,UNIT,Month
2,AI0125025,161,40,,Over Time 1.5,54.80,2,0.00,3103-301
5,AI0125025,161,40,FV,54.80
5,AI0125025,161,40,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,40,QTY,4
5,AI0125025,161,40,RATE,13.7
5,AI0125025,161,40,UNIT,Unit
2,AI0125025,161,41,,Perfect Attendance,200.00,2,0.00,3103-301
5,AI0125025,161,41,FV,200.00
5,AI0125025,161,41,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,41,QTY,1
5,AI0125025,161,41,RATE,200
5,AI0125025,161,41,UNIT,Unit
2,AI0125025,161,42,,EPF,247.00,2,0.00,3103-301
5,AI0125025,161,42,FV,247.00
5,AI0125025,161,42,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,42,QTY,1
5,AI0125025,161,42,RATE,247
5,AI0125025,161,42,UNIT,Unit
2,AI0125025,161,43,,SOCSO,37.65,2,0.00,3103-301
5,AI0125025,161,43,FV,37.65
5,AI0125025,161,43,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,43,QTY,1
5,AI0125025,161,43,RATE,37.65
5,AI0125025,161,43,UNIT,Unit
2,AI0125025,161,44,,EIS,4.30,2,0.00,3103-301
5,AI0125025,161,44,FV,4.30
5,AI0125025,161,44,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,44,QTY,1
5,AI0125025,161,44,RATE,4.3
5,AI0125025,161,44,UNIT,Unit
2,AI0125025,161,45,,Admin Fee,256.28,1,20.50,3103-301
5,AI0125025,161,45,FV,256.28
5,AI0125025,161,45,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,45,QTY,1
5,AI0125025,161,45,RATE,256.28
5,AI0125025,161,45,UNIT,Unit
2,AI0125025,161,46,,Med Benefit Reimburse,100.00,1,8.00,3103-301
5,AI0125025,161,46,FV,100.00
5,AI0125025,161,46,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,46,QTY,1
5,AI0125025,161,46,RATE,100
5,AI0125025,161,46,UNIT,Unit
2,AI0125025,161,47,,HRDF,19.00,2,0.00,3103-301
5,AI0125025,161,47,FV,19.00
5,AI0125025,161,47,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,47,QTY,1
5,AI0125025,161,47,RATE,19
5,AI0125025,161,47,UNIT,Unit
2,AI0125025,161,48,S,Aznie Fazlien Binti Mohd Azry (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,161,48,FV,0.00
5,AI0125025,161,48,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,48,QTY,0
5,AI0125025,161,48,RATE,0
5,AI0125025,161,48,UNIT,
2,AI0125025,161,49,,Normal,156.52,2,0.00,3103-301
5,AI0125025,161,49,FV,156.52
5,AI0125025,161,49,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,49,QTY,0.0645
5,AI0125025,161,49,RATE,2426
5,AI0125025,161,49,UNIT,Month
2,AI0125025,161,50,,Perfect Attendance,200.00,2,0.00,3103-301
5,AI0125025,161,50,FV,200.00
5,AI0125025,161,50,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,50,QTY,1
5,AI0125025,161,50,RATE,200
5,AI0125025,161,50,UNIT,Unit
2,AI0125025,161,51,,Bonus,2426.00,2,0.00,3103-301
5,AI0125025,161,51,FV,2426.00
5,AI0125025,161,51,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,51,QTY,1
5,AI0125025,161,51,RATE,2426
5,AI0125025,161,51,UNIT,Unit
2,AI0125025,161,52,,EPF,338.00,2,0.00,3103-301
5,AI0125025,161,52,FV,338.00
5,AI0125025,161,52,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,52,QTY,1
5,AI0125025,161,52,RATE,338
5,AI0125025,161,52,UNIT,Unit
2,AI0125025,161,53,,SOCSO,6.15,2,0.00,3103-301
5,AI0125025,161,53,FV,6.15
5,AI0125025,161,53,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,53,QTY,1
5,AI0125025,161,53,RATE,6.15
5,AI0125025,161,53,UNIT,Unit
2,AI0125025,161,54,,EIS,0.70,2,0.00,3103-301
5,AI0125025,161,54,FV,0.70
5,AI0125025,161,54,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,54,QTY,1
5,AI0125025,161,54,RATE,0.7
5,AI0125025,161,54,UNIT,Unit
2,AI0125025,161,55,,Admin Fee,322.89,1,25.83,3103-301
5,AI0125025,161,55,FV,322.89
5,AI0125025,161,55,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,55,QTY,1
5,AI0125025,161,55,RATE,322.89
5,AI0125025,161,55,UNIT,Unit
2,AI0125025,161,56,,Med Benefit Reimburse,100.00,1,8.00,3103-301
5,AI0125025,161,56,FV,100.00
5,AI0125025,161,56,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,56,QTY,1
5,AI0125025,161,56,RATE,100
5,AI0125025,161,56,UNIT,Unit
2,AI0125025,161,57,,HRDF,1.57,2,0.00,3103-301
5,AI0125025,161,57,FV,1.57
5,AI0125025,161,57,PERIOD,21 Dec 2024-22 Dec 2024
5,AI0125025,161,57,QTY,1
5,AI0125025,161,57,RATE,1.57
5,AI0125025,161,57,UNIT,Unit
2,AI0125025,161,58,S,Mohd Najib Bin Othman (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,161,58,FV,0.00
5,AI0125025,161,58,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,58,QTY,0
5,AI0125025,161,58,RATE,0
5,AI0125025,161,58,UNIT,
2,AI0125025,161,59,,Normal,2547.00,2,0.00,3103-301
5,AI0125025,161,59,FV,2547.00
5,AI0125025,161,59,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,59,QTY,1
5,AI0125025,161,59,RATE,2547
5,AI0125025,161,59,UNIT,Month
2,AI0125025,161,60,,Over Time 1.5,284.74,2,0.00,3103-301
5,AI0125025,161,60,FV,284.74
5,AI0125025,161,60,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,60,QTY,15.5
5,AI0125025,161,60,RATE,18.37
5,AI0125025,161,60,UNIT,Unit
2,AI0125025,161,61,,Perfect Attendance,200.00,2,0.00,3103-301
5,AI0125025,161,61,FV,200.00
5,AI0125025,161,61,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,61,QTY,1
5,AI0125025,161,61,RATE,200
5,AI0125025,161,61,UNIT,Unit
2,AI0125025,161,62,,Reimbursement/Claim,99.60,1,7.97,3103-301
5,AI0125025,161,62,FV,99.60
5,AI0125025,161,62,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,62,QTY,1
5,AI0125025,161,62,RATE,99.6
5,AI0125025,161,62,UNIT,Unit
2,AI0125025,161,63,,Reimbursement/Claim,102.60,1,8.21,3103-301
5,AI0125025,161,63,FV,102.60
5,AI0125025,161,63,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,63,QTY,1
5,AI0125025,161,63,RATE,102.6
5,AI0125025,161,63,UNIT,Unit
2,AI0125025,161,64,,EPF,333.00,2,0.00,3103-301
5,AI0125025,161,64,FV,333.00
5,AI0125025,161,64,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,64,QTY,1
5,AI0125025,161,64,RATE,333
5,AI0125025,161,64,UNIT,Unit
2,AI0125025,161,65,,SOCSO,53.35,2,0.00,3103-301
5,AI0125025,161,65,FV,53.35
5,AI0125025,161,65,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,65,QTY,1
5,AI0125025,161,65,RATE,53.35
5,AI0125025,161,65,UNIT,Unit
2,AI0125025,161,66,,EIS,6.10,2,0.00,3103-301
5,AI0125025,161,66,FV,6.10
5,AI0125025,161,66,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,66,QTY,1
5,AI0125025,161,66,RATE,6.1
5,AI0125025,161,66,UNIT,Unit
2,AI0125025,161,67,,Admin Fee,375.19,1,30.02,3103-301
5,AI0125025,161,67,FV,375.19
5,AI0125025,161,67,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,67,QTY,1
5,AI0125025,161,67,RATE,375.19
5,AI0125025,161,67,UNIT,Unit
2,AI0125025,161,68,,Med Benefit Reimburse,100.00,1,8.00,3103-301
5,AI0125025,161,68,FV,100.00
5,AI0125025,161,68,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,68,QTY,1
5,AI0125025,161,68,RATE,100
5,AI0125025,161,68,UNIT,Unit
2,AI0125025,161,69,,HRDF,25.47,2,0.00,3103-301
5,AI0125025,161,69,FV,25.47
5,AI0125025,161,69,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,161,69,QTY,1
5,AI0125025,161,69,RATE,25.47
5,AI0125025,161,69,UNIT,Unit
3,AI0125025,161,1,20250226,21601.69
4,AI0125025,161,BRANCH,
4,AI0125025,161,CONV,1
4,AI0125025,161,FC,MYR
1,AI0125025,162,300034814,543836,,,1,,,AP-MONTH=01,20250127,2025,01,0,20250226,1,0,SST,1,40.58,4519.75,
2,AI0125025,162,1,S,Mohd Aliff Bin Daud (After Sales Technician),0.00,2,0.00,9999
5,AI0125025,162,1,FV,0.00
5,AI0125025,162,1,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,1,QTY,0
5,AI0125025,162,1,RATE,0
5,AI0125025,162,1,UNIT,
2,AI0125025,162,2,,Normal,2680.65,2,0.00,3103-301
5,AI0125025,162,2,FV,2680.65
5,AI0125025,162,2,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,2,QTY,1
5,AI0125025,162,2,RATE,2680.65
5,AI0125025,162,2,UNIT,Month
2,AI0125025,162,3,,Over Time 1.5,135.31,2,0.00,3103-301
5,AI0125025,162,3,FV,135.31
5,AI0125025,162,3,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,3,QTY,7
5,AI0125025,162,3,RATE,19.33
5,AI0125025,162,3,UNIT,Unit
2,AI0125025,162,4,,Rest Day 2.0,708.95,2,0.00,3103-301
5,AI0125025,162,4,FV,708.95
5,AI0125025,162,4,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,4,QTY,27.5
5,AI0125025,162,4,RATE,25.78
5,AI0125025,162,4,UNIT,Unit
2,AI0125025,162,5,,EPF,351.00,2,0.00,3103-301
5,AI0125025,162,5,FV,351.00
5,AI0125025,162,5,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,5,QTY,1
5,AI0125025,162,5,RATE,351
5,AI0125025,162,5,UNIT,Unit
2,AI0125025,162,6,,SOCSO,62.15,2,0.00,3103-301
5,AI0125025,162,6,FV,62.15
5,AI0125025,162,6,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,6,QTY,1
5,AI0125025,162,6,RATE,62.15
5,AI0125025,162,6,UNIT,Unit
2,AI0125025,162,7,,EIS,7.10,2,0.00,3103-301
5,AI0125025,162,7,FV,7.10
5,AI0125025,162,7,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,7,QTY,1
5,AI0125025,162,7,RATE,7.1
5,AI0125025,162,7,UNIT,Unit
2,AI0125025,162,8,,Admin Fee,407.20,1,32.58,3103-301
5,AI0125025,162,8,FV,407.20
5,AI0125025,162,8,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,8,QTY,1
5,AI0125025,162,8,RATE,407.2
5,AI0125025,162,8,UNIT,Unit
2,AI0125025,162,9,,Med Benefit Reimburse,100.00,1,8.00,3103-301
5,AI0125025,162,9,FV,100.00
5,AI0125025,162,9,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,9,QTY,1
5,AI0125025,162,9,RATE,100
5,AI0125025,162,9,UNIT,Unit
2,AI0125025,162,10,,HRDF,26.81,2,0.00,3103-301
5,AI0125025,162,10,FV,26.81
5,AI0125025,162,10,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,162,10,QTY,1
5,AI0125025,162,10,RATE,26.81
5,AI0125025,162,10,UNIT,Unit
3,AI0125025,162,1,20250226,4519.75
4,AI0125025,162,BRANCH,
4,AI0125025,162,CONV,1
4,AI0125025,162,FC,MYR
1,AI0125025,163,300034519,543837,,,1,,,AP-MONTH=01,20250127,2025,01,0,20250226,1,0,SST,1,27.87,2760.00,
2,AI0125025,163,1,S,Norhalima Kinit @ Awang (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,163,1,FV,0.00
5,AI0125025,163,1,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,1,QTY,0
5,AI0125025,163,1,RATE,0
5,AI0125025,163,1,UNIT,
2,AI0125025,163,2,,Normal,1880.00,2,0.00,3103-321
5,AI0125025,163,2,FV,1880.00
5,AI0125025,163,2,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,2,QTY,1
5,AI0125025,163,2,RATE,1880
5,AI0125025,163,2,UNIT,Month
2,AI0125025,163,3,,Perfect Attendance,200.00,2,0.00,3103-321
5,AI0125025,163,3,FV,200.00
5,AI0125025,163,3,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,3,QTY,1
5,AI0125025,163,3,RATE,200
5,AI0125025,163,3,UNIT,Unit
2,AI0125025,163,4,,EPF,245.00,2,0.00,3103-321
5,AI0125025,163,4,FV,245.00
5,AI0125025,163,4,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,4,QTY,1
5,AI0125025,163,4,RATE,245
5,AI0125025,163,4,UNIT,Unit
2,AI0125025,163,5,,SOCSO,35.85,2,0.00,3103-321
5,AI0125025,163,5,FV,35.85
5,AI0125025,163,5,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,5,QTY,1
5,AI0125025,163,5,RATE,35.85
5,AI0125025,163,5,UNIT,Unit
2,AI0125025,163,6,,EIS,4.10,2,0.00,3103-321
5,AI0125025,163,6,FV,4.10
5,AI0125025,163,6,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,6,QTY,1
5,AI0125025,163,6,RATE,4.1
5,AI0125025,163,6,UNIT,Unit
2,AI0125025,163,7,,Admin Fee,248.38,1,19.87,3103-321
5,AI0125025,163,7,FV,248.38
5,AI0125025,163,7,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,7,QTY,1
5,AI0125025,163,7,RATE,248.38
5,AI0125025,163,7,UNIT,Unit
2,AI0125025,163,8,,Med Benefit Reimburse,100.00,1,8.00,3103-321
5,AI0125025,163,8,FV,100.00
5,AI0125025,163,8,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,8,QTY,1
5,AI0125025,163,8,RATE,100
5,AI0125025,163,8,UNIT,Unit
2,AI0125025,163,9,,HRDF,18.80,2,0.00,3103-321
5,AI0125025,163,9,FV,18.80
5,AI0125025,163,9,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,163,9,QTY,1
5,AI0125025,163,9,RATE,18.8
5,AI0125025,163,9,UNIT,Unit
3,AI0125025,163,1,20250226,2760.00
4,AI0125025,163,BRANCH,
4,AI0125025,163,CONV,1
4,AI0125025,163,FC,MYR
1,AI0125025,164,300034270,543838,,,1,,,AP-MONTH=01,20250127,2025,01,0,20250226,1,0,SST,1,359.32,24236.79,
2,AI0125025,164,1,S,Aaggalya A/P Ragaviah (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,164,1,FV,0.00
5,AI0125025,164,1,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,1,QTY,0
5,AI0125025,164,1,RATE,0
5,AI0125025,164,1,UNIT,
2,AI0125025,164,2,,Normal,2150.00,2,0.00,3102-321
5,AI0125025,164,2,FV,2150.00
5,AI0125025,164,2,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,2,QTY,1
5,AI0125025,164,2,RATE,2150
5,AI0125025,164,2,UNIT,Month
2,AI0125025,164,3,,Over Time 1.5,77.19,2,0.00,3102-321
5,AI0125025,164,3,FV,77.19
5,AI0125025,164,3,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,3,QTY,4.98
5,AI0125025,164,3,RATE,15.5
5,AI0125025,164,3,UNIT,Unit
2,AI0125025,164,4,,Rest Day 2.0,186.03,2,0.00,3102-321
5,AI0125025,164,4,FV,186.03
5,AI0125025,164,4,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,4,QTY,9
5,AI0125025,164,4,RATE,20.67
5,AI0125025,164,4,UNIT,Unit
2,AI0125025,164,5,,Perfect Attendance,150.00,2,0.00,3102-321
5,AI0125025,164,5,FV,150.00
5,AI0125025,164,5,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,5,QTY,1
5,AI0125025,164,5,RATE,150
5,AI0125025,164,5,UNIT,Unit
2,AI0125025,164,6,,Reimbursement/Claim,6.90,1,0.55,3102-321
5,AI0125025,164,6,FV,6.90
5,AI0125025,164,6,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,6,QTY,1
5,AI0125025,164,6,RATE,6.9
5,AI0125025,164,6,UNIT,Unit
2,AI0125025,164,7,,Reimbursement/Claim Nov - Dec'24,6.90,1,0.55,3102-321
5,AI0125025,164,7,FV,6.90
5,AI0125025,164,7,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,7,QTY,1
5,AI0125025,164,7,RATE,6.9
5,AI0125025,164,7,UNIT,Unit
2,AI0125025,164,8,,EPF,281.00,2,0.00,3102-321
5,AI0125025,164,8,FV,281.00
5,AI0125025,164,8,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,8,QTY,1
5,AI0125025,164,8,RATE,281
5,AI0125025,164,8,UNIT,Unit
2,AI0125025,164,9,,SOCSO,44.65,2,0.00,3102-321
5,AI0125025,164,9,FV,44.65
5,AI0125025,164,9,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,9,QTY,1
5,AI0125025,164,9,RATE,44.65
5,AI0125025,164,9,UNIT,Unit
2,AI0125025,164,10,,EIS,5.10,2,0.00,3102-321
5,AI0125025,164,10,FV,5.10
5,AI0125025,164,10,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,10,QTY,1
5,AI0125025,164,10,RATE,5.1
5,AI0125025,164,10,UNIT,Unit
2,AI0125025,164,11,,Admin Fee,692.06,1,55.36,3102-321
5,AI0125025,164,11,FV,692.06
5,AI0125025,164,11,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,11,QTY,1
5,AI0125025,164,11,RATE,692.06
5,AI0125025,164,11,UNIT,Unit
2,AI0125025,164,12,,Med Benefit Reimburse,100.00,1,8.00,3102-321
5,AI0125025,164,12,FV,100.00
5,AI0125025,164,12,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,12,QTY,1
5,AI0125025,164,12,RATE,100
5,AI0125025,164,12,UNIT,Unit
2,AI0125025,164,13,,HRDF,21.50,2,0.00,3102-321
5,AI0125025,164,13,FV,21.50
5,AI0125025,164,13,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,13,QTY,1
5,AI0125025,164,13,RATE,21.5
5,AI0125025,164,13,UNIT,Unit
2,AI0125025,164,14,S,Mohammad Norizhan Bin Zakaria (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,164,14,FV,0.00
5,AI0125025,164,14,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,14,QTY,0
5,AI0125025,164,14,RATE,0
5,AI0125025,164,14,UNIT,
2,AI0125025,164,15,,Normal,2310.00,2,0.00,3103-321
5,AI0125025,164,15,FV,2310.00
5,AI0125025,164,15,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,15,QTY,1
5,AI0125025,164,15,RATE,2310
5,AI0125025,164,15,UNIT,Month
2,AI0125025,164,16,,Over Time 1.5,207.42,2,0.00,3103-321
5,AI0125025,164,16,FV,207.42
5,AI0125025,164,16,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,16,QTY,12.45
5,AI0125025,164,16,RATE,16.66
5,AI0125025,164,16,UNIT,Unit
2,AI0125025,164,17,,Rest Day 2.0,421.99,2,0.00,3103-321
5,AI0125025,164,17,FV,421.99
5,AI0125025,164,17,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,17,QTY,19
5,AI0125025,164,17,RATE,22.21
5,AI0125025,164,17,UNIT,Unit
2,AI0125025,164,18,,Perfect Attendance,200.00,2,0.00,3103-321
5,AI0125025,164,18,FV,200.00
5,AI0125025,164,18,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,18,QTY,1
5,AI0125025,164,18,RATE,200
5,AI0125025,164,18,UNIT,Unit
2,AI0125025,164,19,,Reimbursement/Claim,65.55,1,5.24,3103-321
5,AI0125025,164,19,FV,65.55
5,AI0125025,164,19,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,19,QTY,1
5,AI0125025,164,19,RATE,65.55
5,AI0125025,164,19,UNIT,Unit
2,AI0125025,164,20,,Reimbursement/Claim Nov-Dec'24,45.60,1,3.65,3103-321
5,AI0125025,164,20,FV,45.60
5,AI0125025,164,20,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,20,QTY,1
5,AI0125025,164,20,RATE,45.6
5,AI0125025,164,20,UNIT,Unit
2,AI0125025,164,21,,EPF,302.00,2,0.00,3103-321
5,AI0125025,164,21,FV,302.00
5,AI0125025,164,21,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,21,QTY,1
5,AI0125025,164,21,RATE,302
5,AI0125025,164,21,UNIT,Unit
2,AI0125025,164,22,,SOCSO,55.15,2,0.00,3103-321
5,AI0125025,164,22,FV,55.15
5,AI0125025,164,22,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,22,QTY,1
5,AI0125025,164,22,RATE,55.15
5,AI0125025,164,22,UNIT,Unit
2,AI0125025,164,23,,EIS,6.30,2,0.00,3103-321
5,AI0125025,164,23,FV,6.30
5,AI0125025,164,23,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,23,QTY,1
5,AI0125025,164,23,RATE,6.3
5,AI0125025,164,23,UNIT,Unit
2,AI0125025,164,24,,Admin Fee,373.71,1,29.90,3103-321
5,AI0125025,164,24,FV,373.71
5,AI0125025,164,24,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,24,QTY,1
5,AI0125025,164,24,RATE,373.71
5,AI0125025,164,24,UNIT,Unit
2,AI0125025,164,25,,Med Benefit Reimburse,100.00,1,8.00,3103-321
5,AI0125025,164,25,FV,100.00
5,AI0125025,164,25,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,25,QTY,1
5,AI0125025,164,25,RATE,100
5,AI0125025,164,25,UNIT,Unit
2,AI0125025,164,26,,HRDF,23.10,2,0.00,3103-321
5,AI0125025,164,26,FV,23.10
5,AI0125025,164,26,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,26,QTY,1
5,AI0125025,164,26,RATE,23.1
5,AI0125025,164,26,UNIT,Unit
2,AI0125025,164,27,S,Mohd Hasrizal Bin Mohd Azmi (Store cum Technician),0.00,2,0.00,9999
5,AI0125025,164,27,FV,0.00
5,AI0125025,164,27,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,27,QTY,0
5,AI0125025,164,27,RATE,0
5,AI0125025,164,27,UNIT,
2,AI0125025,164,28,,Normal,2310.00,2,0.00,3103-321
5,AI0125025,164,28,FV,2310.00
5,AI0125025,164,28,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,28,QTY,1
5,AI0125025,164,28,RATE,2310
5,AI0125025,164,28,UNIT,Month
2,AI0125025,164,29,,Over Time 1.5,616.42,2,0.00,3103-321
5,AI0125025,164,29,FV,616.42
5,AI0125025,164,29,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,29,QTY,37
5,AI0125025,164,29,RATE,16.66
5,AI0125025,164,29,UNIT,Unit
2,AI0125025,164,30,,Perfect Attendance,200.00,2,0.00,3103-321
5,AI0125025,164,30,FV,200.00
5,AI0125025,164,30,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,30,QTY,1
5,AI0125025,164,30,RATE,200
5,AI0125025,164,30,UNIT,Unit
2,AI0125025,164,31,,Reimbursement/Claim,54.30,1,4.34,3103-321
5,AI0125025,164,31,FV,54.30
5,AI0125025,164,31,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,31,QTY,1
5,AI0125025,164,31,RATE,54.3
5,AI0125025,164,31,UNIT,Unit
2,AI0125025,164,32,,Reimbursement/Claim Nov'24,18.10,1,1.45,3103-321
5,AI0125025,164,32,FV,18.10
5,AI0125025,164,32,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,32,QTY,1
5,AI0125025,164,32,RATE,18.1
5,AI0125025,164,32,UNIT,Unit
2,AI0125025,164,33,,EPF,302.00,2,0.00,3103-321
5,AI0125025,164,33,FV,302.00
5,AI0125025,164,33,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,33,QTY,1
5,AI0125025,164,33,RATE,302
5,AI0125025,164,33,UNIT,Unit
2,AI0125025,164,34,,SOCSO,55.15,2,0.00,3103-321
5,AI0125025,164,34,FV,55.15
5,AI0125025,164,34,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,34,QTY,1
5,AI0125025,164,34,RATE,55.15
5,AI0125025,164,34,UNIT,Unit
2,AI0125025,164,35,,EIS,6.30,2,0.00,3103-321
5,AI0125025,164,35,FV,6.30
5,AI0125025,164,35,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,35,QTY,1
5,AI0125025,164,35,RATE,6.3
5,AI0125025,164,35,UNIT,Unit
2,AI0125025,164,36,,Admin Fee,368.54,1,29.48,3103-321
5,AI0125025,164,36,FV,368.54
5,AI0125025,164,36,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,36,QTY,1
5,AI0125025,164,36,RATE,368.54
5,AI0125025,164,36,UNIT,Unit
2,AI0125025,164,37,,Med Benefit Reimburse,100.00,1,8.00,3103-321
5,AI0125025,164,37,FV,100.00
5,AI0125025,164,37,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,37,QTY,1
5,AI0125025,164,37,RATE,100
5,AI0125025,164,37,UNIT,Unit
2,AI0125025,164,38,,HRDF,23.10,2,0.00,3103-321
5,AI0125025,164,38,FV,23.10
5,AI0125025,164,38,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,38,QTY,1
5,AI0125025,164,38,RATE,23.1
5,AI0125025,164,38,UNIT,Unit
2,AI0125025,164,39,S,Khairul Ikhwan Bin Azhar (Customer Service Assistan),0.00,2,0.00,9999
5,AI0125025,164,39,FV,0.00
5,AI0125025,164,39,PERIOD,21 Dec 2024-20 Jan 2025
5,AI0125025,164,39,QTY,0
5,AI0125025,164,39,RATE,0
5,AI0125025,164,39,UNIT,
2,AI0125025,164,40,,Normal,2200.00,2,0.00,3102-321
5,AI0125025,164,40,FV,2200.00
