RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU0819006,23,2383,"Over Time 3.0 /TS# /Job#200158547",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2384,"Over Time 3.0 /TS# /Job#200158559",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2385,"Over Time 3.0 /TS# /Job#200158574",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2386,"Over Time 3.0 /TS# /Job#200158582",109.08,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2387,"Over Time 3.0 /TS# /Job#200158578",207.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2388,"Over Time 3.0 /TS# /Job#200158546",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2389,"Over Time 3.0 /TS# /Job#200158541",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2390,"Over Time 3.0 /TS# /Job#200158593",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2391,"Over Time 3.0 /TS# /Job#200158555",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2392,"Over Time 3.0 /TS# /Job#200158553",261.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2393,"Over Time 3.0 /TS# /Job#200158585",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2394,"Over Time 3.0 /TS# /Job#200158595",136.35,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2395,"Over Time 3.0 /TS# /Job#200158754",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2396,"Over Time 3.0 /TS# /Job#200158581",218.16,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2397,"Over Time 3.0 /TS# /Job#200158755",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2398,"Over Time 3.0 /TS# /Job#200158707",230.01,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2399,"Over Time 3.0 /TS# /Job#200158709",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2400,"Over Time 3.0 /TS# /Job#200158960",136.35,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2401,"Over Time 3.0 /TS# /Job#200159164",130.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2402,"Over Time 3.0 /TS# /Job#200158961",136.35,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2403,"Over Time 3.0 /TS# /Job#200157418",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2404,"Over Time 3.0 /TS# /Job#200155637",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2405,"Over Time 3.0 /TS# /Job#200153226",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2406,"Over Time 3.0 /TS# /Job#200153224",261.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2407,"Over Time 3.0 /TS# /Job#200158583",114.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2408,"Over Time 3.0 /TS# /Job#200158594",136.35,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2409,"Over Time 3.0 /TS# /Job#200156785",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2410,"Over Time 3.0 /TS# /Job#200155514",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2411,"Perfect Attendance /TS# /Job#200155062",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2412,"Perfect Attendance /TS# /Job#200154675",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2413,"Perfect Attendance /TS# /Job#200152434",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2414,"Perfect Attendance /TS# /Job#200151119",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2415,"Perfect Attendance /TS# /Job#200151850",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2416,"Perfect Attendance /TS# /Job#200151854",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2417,"Perfect Attendance /TS# /Job#200152425",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2418,"Perfect Attendance /TS# /Job#200152436",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2419,"Perfect Attendance /TS# /Job#200152433",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2420,"Perfect Attendance /TS# /Job#200153235",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2421,"Perfect Attendance /TS# /Job#200153212",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2422,"Perfect Attendance /TS# /Job#200153228",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2423,"Perfect Attendance /TS# /Job#200153213",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2424,"Perfect Attendance /TS# /Job#200153223",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2425,"Perfect Attendance /TS# /Job#200153234",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2426,"Perfect Attendance /TS# /Job#200153230",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2427,"Perfect Attendance /TS# /Job#200153984",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2428,"Perfect Attendance /TS# /Job#200153986",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2429,"Perfect Attendance /TS# /Job#200153964",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2430,"Perfect Attendance /TS# /Job#200157684",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2431,"Perfect Attendance /TS# /Job#200153954",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2432,"Perfect Attendance /TS# /Job#200153958",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2433,"Perfect Attendance /TS# /Job#200153979",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2434,"Perfect Attendance /TS# /Job#200153970",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2435,"Perfect Attendance /TS# /Job#200153961",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2436,"Perfect Attendance /TS# /Job#200153960",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2437,"Perfect Attendance /TS# /Job#200153983",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2438,"Perfect Attendance /TS# /Job#200153953",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2439,"Perfect Attendance /TS# /Job#200153966",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2440,"Perfect Attendance /TS# /Job#200154676",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2441,"Perfect Attendance /TS# /Job#200154465",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2442,"Perfect Attendance /TS# /Job#200154476",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2443,"Perfect Attendance /TS# /Job#200154677",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2444,"Perfect Attendance /TS# /Job#200154467",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2445,"Perfect Attendance /TS# /Job#200154682",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2446,"Perfect Attendance /TS# /Job#200154472",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2447,"Perfect Attendance /TS# /Job#200154468",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2448,"Perfect Attendance /TS# /Job#200154686",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2449,"Perfect Attendance /TS# /Job#200155241",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2450,"Perfect Attendance /TS# /Job#200155251",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2451,"Perfect Attendance /TS# /Job#200155068",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2452,"Perfect Attendance /TS# /Job#200154684",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2453,"Perfect Attendance /TS# /Job#200155244",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2454,"Perfect Attendance /TS# /Job#200155249",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2455,"Perfect Attendance /TS# /Job#200155246",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2456,"Perfect Attendance /TS# /Job#200155061",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2457,"Perfect Attendance /TS# /Job#200155063",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2458,"Perfect Attendance /TS# /Job#200155064",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2459,"Perfect Attendance /TS# /Job#200154700",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2460,"Perfect Attendance /TS# /Job#200155066",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2461,"Perfect Attendance /TS# /Job#200155507",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2462,"Perfect Attendance /TS# /Job#200155524",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2463,"Perfect Attendance /TS# /Job#200155511",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2464,"Perfect Attendance /TS# /Job#200155517",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2465,"Perfect Attendance /TS# /Job#200155521",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2466,"Perfect Attendance /TS# /Job#200155570",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2467,"Perfect Attendance /TS# /Job#200155523",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2468,"Perfect Attendance /TS# /Job#200155516",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2469,"Perfect Attendance /TS# /Job#200155512",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2470,"Perfect Attendance /TS# /Job#200155635",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2471,"Perfect Attendance /TS# /Job#200155629",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2472,"Perfect Attendance /TS# /Job#200155631",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2473,"Perfect Attendance /TS# /Job#200155636",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2474,"Perfect Attendance /TS# /Job#200155630",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2475,"Perfect Attendance /TS# /Job#200155632",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2476,"Perfect Attendance /TS# /Job#200155628",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2477,"Perfect Attendance /TS# /Job#200155956",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2478,"Perfect Attendance /TS# /Job#200155965",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2479,"Perfect Attendance /TS# /Job#200155957",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2480,"Perfect Attendance /TS# /Job#200155973",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2481,"Perfect Attendance /TS# /Job#200156304",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2482,"Perfect Attendance /TS# /Job#200156302",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2483,"Perfect Attendance /TS# /Job#200156303",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2484,"Perfect Attendance /TS# /Job#200156305",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2485,"Perfect Attendance /TS# /Job#200156308",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2486,"Perfect Attendance /TS# /Job#200156393",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2487,"Perfect Attendance /TS# /Job#200156787",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2488,"Perfect Attendance /TS# /Job#200157422",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2489,"Perfect Attendance /TS# /Job#200157419",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2490,"Perfect Attendance /TS# /Job#200157426",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2491,"Perfect Attendance /TS# /Job#200157423",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2492,"Perfect Attendance /TS# /Job#200157421",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2493,"Perfect Attendance /TS# /Job#200157424",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2494,"Perfect Attendance /TS# /Job#200157417",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2495,"Perfect Attendance /TS# /Job#200157752",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2496,"Perfect Attendance /TS# /Job#200157746",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2497,"Perfect Attendance /TS# /Job#200157740",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2498,"Perfect Attendance /TS# /Job#200157427",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2499,"Perfect Attendance /TS# /Job#200157739",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2500,"Perfect Attendance /TS# /Job#200157105",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2501,"Perfect Attendance /TS# /Job#200157118",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2502,"Perfect Attendance /TS# /Job#200157121",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2503,"Perfect Attendance /TS# /Job#200157122",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2504,"Perfect Attendance /TS# /Job#200157124",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2505,"Perfect Attendance /TS# /Job#200157126",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2506,"Perfect Attendance /TS# /Job#200157130",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2507,"Perfect Attendance /TS# /Job#200157132",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2508,"Perfect Attendance /TS# /Job#200157134",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2509,"Perfect Attendance /TS# /Job#200158208",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2510,"Perfect Attendance /TS# /Job#200158197",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2511,"Perfect Attendance /TS# /Job#200158195",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2512,"Perfect Attendance /TS# /Job#200158204",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2513,"Perfect Attendance /TS# /Job#200158198",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2514,"Perfect Attendance /TS# /Job#200158193",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2515,"Perfect Attendance /TS# /Job#200158196",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2516,"Perfect Attendance /TS# /Job#200157113",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2517,"Perfect Attendance /TS# /Job#200158592",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2518,"Perfect Attendance /TS# /Job#200158573",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2519,"Perfect Attendance /TS# /Job#200158587",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2520,"Perfect Attendance /TS# /Job#200158560",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2521,"Perfect Attendance /TS# /Job#200158561",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2522,"Perfect Attendance /TS# /Job#200158633",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2523,"Perfect Attendance /TS# /Job#200158537",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2524,"Perfect Attendance /TS# /Job#200159013",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2525,"Perfect Attendance /TS# /Job#200158572",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2526,"Perfect Attendance /TS# /Job#200158571",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2527,"Perfect Attendance /TS# /Job#200158580",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2528,"Perfect Attendance /TS# /Job#200158634",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2529,"Perfect Attendance /TS# /Job#200158551",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2530,"Perfect Attendance /TS# /Job#200158565",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2531,"Perfect Attendance /TS# /Job#200158539",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2532,"Perfect Attendance /TS# /Job#200158552",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2533,"Perfect Attendance /TS# /Job#200158540",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2534,"Perfect Attendance /TS# /Job#200158559",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2535,"Perfect Attendance /TS# /Job#200158574",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2536,"Perfect Attendance /TS# /Job#200158570",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2537,"Perfect Attendance /TS# /Job#200158578",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2538,"Perfect Attendance /TS# /Job#200158546",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2539,"Perfect Attendance /TS# /Job#200158593",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2540,"Perfect Attendance /TS# /Job#200158553",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2541,"Perfect Attendance /TS# /Job#200158708",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2542,"Perfect Attendance /TS# /Job#200158585",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2543,"Perfect Attendance /TS# /Job#200158595",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2544,"Perfect Attendance /TS# /Job#200158754",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2545,"Perfect Attendance /TS# /Job#200158584",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2546,"Perfect Attendance /TS# /Job#200158581",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2547,"Perfect Attendance /TS# /Job#200158755",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2548,"Perfect Attendance /TS# /Job#200158707",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2549,"Perfect Attendance /TS# /Job#200158709",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2550,"Perfect Attendance /TS# /Job#200158960",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2551,"Perfect Attendance /TS# /Job#200159164",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2552,"Perfect Attendance /TS# /Job#200158961",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2553,"Perfect Attendance /TS# /Job#200157418",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2554,"Perfect Attendance /TS# /Job#200153226",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2555,"Perfect Attendance /TS# /Job#200153224",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2556,"Perfect Attendance /TS# /Job#200158583",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2557,"Perfect Attendance /TS# /Job#200158594",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2558,"Perfect Attendance /TS# /Job#200156785",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2559,"Perfect Attendance /TS# /Job#200155514",50.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2560,"Raya Incentive /TS# /Job#200156785",850.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2561,"Scope Allowance /TS# /Job#200155249",40.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
